time,strain,stress,temperature,type,title,medium,strain_rate,youngs,poissons,
2427.599999,0.281363757,918.8427492,,,,,,,,
2427.8,0.281363757,918.9752428,,,,,,,,
2427.999998,0.281363757,918.9752428,,,,,,,,
2428.300001,0.281363757,918.9752428,,,,,,,,
2428.499999,0.281363757,919.1077363,,,,,,,,
2428.7,0.281363757,919.1077363,,,,,,,,
2428.899998,0.281363757,919.1077363,,,,,,,,
2429.1,0.281363757,919.1077363,,,,,,,,
2429.399999,0.281584421,919.3105726,,,,,,,,
2429.6,0.281584421,919.3105726,,,,,,,,
2429.799998,0.281584421,919.3105726,,,,,,,,
2430,0.281584421,919.3105726,,,,,,,,
2430.299999,0.281584421,919.4430954,,,,,,,,
2430.5,0.281584421,919.4430954,,,,,,,,
2430.699998,0.281584421,919.4430954,,,,,,,,
2430.9,0.281584421,919.4430954,,,,,,,,
2431.100002,0.281584421,919.4430954,,,,,,,,
2431.4,0.281805036,919.7785129,,,,,,,,
2431.599998,0.281805036,919.7785129,,,,,,,,
2431.8,0.281805036,919.7785129,,,,,,,,
2432.000002,0.281805036,919.7785129,,,,,,,,
2432.3,0.281805036,919.911065,,,,,,,,
2432.499998,0.281805036,919.911065,,,,,,,,
2432.7,0.281805036,919.911065,,,,,,,,
2432.900002,0.281805036,919.911065,,,,,,,,
2433.1,0.281805036,919.911065,,,,,,,,
2433.399998,0.282025603,920.1139889,,,,,,,,
2433.6,0.282025603,920.1139889,,,,,,,,
2433.800002,0.282025603,920.1139889,,,,,,,,
2434,0.282025603,920.2465702,,,,,,,,
2434.299998,0.282025603,920.2465702,,,,,,,,
2434.5,0.282025603,920.2465702,,,,,,,,
2434.700002,0.282025603,920.2465702,,,,,,,,
2434.9,0.282025603,920.3791514,,,,,,,,
2435.100001,0.282025603,920.3791514,,,,,,,,
2435.4,0.282246121,920.5821339,,,,,,,,
2435.600002,0.282246121,920.5821339,,,,,,,,
2435.8,0.282246121,920.5821339,,,,,,,,
2436.000001,0.282246121,920.5821339,,,,,,,,
2436.3,0.282246121,920.7147444,,,,,,,,
2436.500002,0.282246121,920.7147444,,,,,,,,
2436.7,0.282246121,920.7147444,,,,,,,,
2436.900001,0.282246121,920.8473549,,,,,,,,
2437.099999,0.282246121,920.8473549,,,,,,,,
2437.400002,0.28246659,921.0503958,,,,,,,,
2437.6,0.28246659,921.0503958,,,,,,,,
2437.800001,0.28246659,921.0503958,,,,,,,,
2437.999999,0.28246659,921.0503958,,,,,,,,
2438.300002,0.28246659,921.1830356,,,,,,,,
2438.5,0.28246659,921.1830356,,,,,,,,
2438.700001,0.28246659,921.1830356,,,,,,,,
2438.899999,0.28246659,921.1830356,,,,,,,,
2439.100001,0.28246659,921.1830356,,,,,,,,
2439.4,0.282687011,921.5187747,,,,,,,,
2439.600001,0.282687011,921.5187747,,,,,,,,
2439.799999,0.282687011,921.5187747,,,,,,,,
2440.000001,0.282687011,921.5187747,,,,,,,,
2440.3,0.282687011,921.5187747,,,,,,,,
2440.500001,0.282687011,921.5187747,,,,,,,,
2440.699999,0.282687011,921.6514437,,,,,,,,
2440.900001,0.282687011,921.6514437,,,,,,,,
2441.099999,0.282687011,921.6514437,,,,,,,,
2441.400001,0.282907383,921.8545724,,,,,,,,
2441.599999,0.282907383,921.9872706,,,,,,,,
2441.800001,0.282907383,921.9872706,,,,,,,,
2441.999999,0.282907383,921.9872706,,,,,,,,
2442.300001,0.282907383,921.9872706,,,,,,,,
2442.499999,0.282907383,921.9872706,,,,,,,,
2442.700001,0.282907383,921.9872706,,,,,,,,
2442.899999,0.282907383,921.9872706,,,,,,,,
2443.1,0.282907383,922.1199689,,,,,,,,
2443.399999,0.283127706,922.323156,,,,,,,,
2443.600001,0.283127706,922.323156,,,,,,,,
2443.799999,0.283127706,922.323156,,,,,,,,
2444,0.283127706,922.323156,,,,,,,,
2444.299999,0.283127706,922.323156,,,,,,,,
2444.500001,0.283127706,922.4558834,,,,,,,,
2444.699999,0.283127706,922.4558834,,,,,,,,
2444.9,0.283127706,922.4558834,,,,,,,,
2445.199999,0.283127706,922.4558834,,,,,,,,
2445.400001,0.283347981,922.6590998,,,,,,,,
2445.599999,0.283347981,922.7918565,,,,,,,,
2445.8,0.283347981,922.7918565,,,,,,,,
2445.999998,0.283347981,922.7918565,,,,,,,,
2446.300001,0.283347981,922.9246132,,,,,,,,
2446.499999,0.283347981,922.7918565,,,,,,,,
2446.7,0.283347981,922.9246132,,,,,,,,
2446.899998,0.283347981,922.9246132,,,,,,,,
2447.1,0.283347981,922.9246132,,,,,,,,
2447.399999,0.283568208,923.127888,,,,,,,,
2447.6,0.283568208,923.260674,,,,,,,,
2447.799998,0.283568208,923.260674,,,,,,,,
2448,0.283568208,923.260674,,,,,,,,
2448.299999,0.283568208,923.260674,,,,,,,,
2448.5,0.283568208,923.260674,,,,,,,,
2448.699998,0.283568208,923.260674,,,,,,,,
2448.9,0.283568208,923.3934599,,,,,,,,
2449.100002,0.283568208,923.3934599,,,,,,,,
2449.4,0.283788386,923.5967933,,,,,,,,
2449.599998,0.283788386,923.5967933,,,,,,,,
2449.8,0.283788386,923.7296085,,,,,,,,
2450.000002,0.283788386,923.7296085,,,,,,,,
2450.3,0.283788386,923.7296085,,,,,,,,
2450.499998,0.283788386,923.7296085,,,,,,,,
2450.7,0.283788386,923.7296085,,,,,,,,
2450.900002,0.283788386,923.7296085,,,,,,,,
2451.1,0.283788386,923.7296085,,,,,,,,
2451.399998,0.284008516,924.0658155,,,,,,,,
2451.6,0.284008516,924.0658155,,,,,,,,
2451.800002,0.284008516,924.0658155,,,,,,,,
2452,0.284008516,924.1986599,,,,,,,,
2452.299998,0.284008516,924.1986599,,,,,,,,
2452.5,0.284008516,924.1986599,,,,,,,,
2452.700002,0.284008516,924.1986599,,,,,,,,
2452.9,0.284008516,924.1986599,,,,,,,,
2453.100001,0.284008516,924.1986599,,,,,,,,
2453.4,0.284228597,924.4020809,,,,,,,,
2453.600002,0.284228597,924.5349546,,,,,,,,
2453.8,0.284228597,924.5349546,,,,,,,,
2454.000001,0.284228597,924.5349546,,,,,,,,
2454.3,0.284228597,924.5349546,,,,,,,,
2454.500002,0.284228597,924.5349546,,,,,,,,
2454.7,0.284228597,924.5349546,,,,,,,,
2454.900001,0.284228597,924.5349546,,,,,,,,
2455.099999,0.284228597,924.6678283,,,,,,,,
2455.400002,0.284448629,924.8713078,,,,,,,,
2455.6,0.284448629,924.8713078,,,,,,,,
2455.800001,0.284448629,924.8713078,,,,,,,,
2455.999999,0.284448629,925.0042107,,,,,,,,
2456.300002,0.284448629,925.0042107,,,,,,,,
2456.5,0.284448629,925.1371136,,,,,,,,
2456.700001,0.284448629,925.1371136,,,,,,,,
2456.899999,0.284448629,925.1371136,,,,,,,,
2457.100001,0.284448629,925.1371136,,,,,,,,
2457.4,0.284668614,925.3406517,,,,,,,,
2457.600001,0.284668614,925.3406517,,,,,,,,
2457.799999,0.284668614,925.3406517,,,,,,,,
2458.000001,0.284668614,925.3406517,,,,,,,,
2458.3,0.284668614,925.3406517,,,,,,,,
2458.500001,0.284668614,925.3406517,,,,,,,,
2458.699999,0.284668614,925.3406517,,,,,,,,
2458.900001,0.284668614,925.4735838,,,,,,,,
2459.099999,0.284668614,925.4735838,,,,,,,,
2459.400001,0.284888549,925.677151,,,,,,,,
2459.599999,0.284888549,925.8101124,,,,,,,,
2459.800001,0.284888549,925.8101124,,,,,,,,
2459.999999,0.284888549,925.8101124,,,,,,,,
2460.300001,0.284888549,925.8101124,,,,,,,,
2460.499999,0.284888549,925.8101124,,,,,,,,
2460.700001,0.284888549,925.8101124,,,,,,,,
2460.899999,0.284888549,925.8101124,,,,,,,,
2461.1,0.284888549,925.9430738,,,,,,,,
2461.399999,0.285108437,926.1466995,,,,,,,,
2461.600001,0.285108437,926.1466995,,,,,,,,
2461.799999,0.285108437,926.1466995,,,,,,,,
2462,0.285108437,926.2796902,,,,,,,,
2462.299999,0.285108437,926.2796902,,,,,,,,
2462.500001,0.285108437,926.2796902,,,,,,,,
2462.699999,0.285108437,926.2796902,,,,,,,,
2462.9,0.285108437,926.2796902,,,,,,,,
2463.099998,0.285108437,926.2796902,,,,,,,,
2463.400001,0.285328276,926.4833451,,,,,,,,
2463.599999,0.285328276,926.616365,,,,,,,,
2463.8,0.285328276,926.616365,,,,,,,,
2463.999998,0.285328276,926.616365,,,,,,,,
2464.300001,0.285328276,926.616365,,,,,,,,
2464.499999,0.285328276,926.616365,,,,,,,,
2464.7,0.285328276,926.7493848,,,,,,,,
2464.899998,0.285328276,926.7493848,,,,,,,,
2465.1,0.285328276,926.7493848,,,,,,,,
2465.399999,0.285548067,926.9530983,,,,,,,,
2465.6,0.285548067,926.9530983,,,,,,,,
2465.799998,0.285548067,927.0861474,,,,,,,,
2466,0.285548067,927.0861474,,,,,,,,
2466.299999,0.285548067,927.0861474,,,,,,,,
2466.5,0.285548067,927.0861474,,,,,,,,
2466.699998,0.285548067,927.0861474,,,,,,,,
2466.9,0.285548067,927.2191965,,,,,,,,
2467.100002,0.285548067,927.2191965,,,,,,,,
2467.4,0.28576781,927.4229685,,,,,,,,
2467.599998,0.28576781,927.4229685,,,,,,,,
2467.8,0.28576781,927.4229685,,,,,,,,
2468.000002,0.28576781,927.5560468,,,,,,,,
2468.3,0.28576781,927.5560468,,,,,,,,
2468.499998,0.28576781,927.5560468,,,,,,,,
2468.7,0.28576781,927.5560468,,,,,,,,
2468.900002,0.28576781,927.5560468,,,,,,,,
2469.1,0.28576781,927.5560468,,,,,,,,
2469.399998,0.285987504,927.8929555,,,,,,,,
2469.6,0.285987504,927.8929555,,,,,,,,
2469.800002,0.285987504,927.8929555,,,,,,,,
2470,0.285987504,927.8929555,,,,,,,,
2470.299998,0.285987504,927.8929555,,,,,,,,
2470.5,0.285987504,927.8929555,,,,,,,,
2470.700002,0.285987504,928.0260631,,,,,,,,
2470.9,0.285987504,928.0260631,,,,,,,,
2471.100001,0.285987504,928.0260631,,,,,,,,
2471.4,0.28620715,928.2299228,,,,,,,,
2471.600002,0.28620715,928.2299228,,,,,,,,
2471.8,0.28620715,928.3630596,,,,,,,,
2472.000001,0.28620715,928.3630596,,,,,,,,
2472.3,0.28620715,928.3630596,,,,,,,,
2472.500002,0.28620715,928.3630596,,,,,,,,
2472.7,0.28620715,928.3630596,,,,,,,,
2472.900001,0.28620715,928.3630596,,,,,,,,
2473.099999,0.28620715,928.3630596,,,,,,,,
2473.400002,0.286426748,928.7001145,,,,,,,,
2473.6,0.286426748,928.7001145,,,,,,,,
2473.800001,0.286426748,928.7001145,,,,,,,,
2473.999999,0.286426748,928.7001145,,,,,,,,
2474.300002,0.286426748,928.8332806,,,,,,,,
2474.5,0.286426748,928.8332806,,,,,,,,
2474.700001,0.286426748,928.8332806,,,,,,,,
2474.899999,0.286426748,928.8332806,,,,,,,,
2475.100001,0.286426748,928.8332806,,,,,,,,
2475.4,0.286646297,929.1704233,,,,,,,,
2475.600001,0.286646297,929.1704233,,,,,,,,
2475.799999,0.286646297,929.1704233,,,,,,,,
2476.000001,0.286646297,929.1704233,,,,,,,,
2476.3,0.286646297,929.3036186,,,,,,,,
2476.500001,0.286646297,929.1704233,,,,,,,,
2476.699999,0.286646297,929.5700092,,,,,,,,
2476.900001,0.286646297,929.5700092,,,,,,,,
2477.099999,0.286646297,929.5700092,,,,,,,,
2477.400001,0.286865799,929.7740735,,,,,,,,
2477.599999,0.286865799,929.7740735,,,,,,,,
2477.800001,0.286865799,929.7740735,,,,,,,,
2477.999999,0.286865799,929.7740735,,,,,,,,
2478.300001,0.286865799,929.7740735,,,,,,,,
2478.499999,0.286865799,929.7740735,,,,,,,,
2478.700001,0.286865799,929.7740735,,,,,,,,
2478.899999,0.286865799,929.7740735,,,,,,,,
2479.1,0.287085252,929.9781378,,,,,,,,
2479.399999,0.287085252,929.9781378,,,,,,,,
2479.600001,0.287085252,930.1113916,,,,,,,,
2479.799999,0.287085252,930.1113916,,,,,,,,
2480,0.287085252,930.1113916,,,,,,,,
2480.299999,0.287085252,930.1113916,,,,,,,,
2480.500001,0.287085252,930.1113916,,,,,,,,
2480.699999,0.287085252,930.1113916,,,,,,,,
2480.9,0.287085252,930.2446454,,,,,,,,
2481.099998,0.287304657,930.4487682,,,,,,,,
2481.400001,0.287304657,930.4487682,,,,,,,,
2481.599999,0.287304657,930.4487682,,,,,,,,
2481.8,0.287304657,930.4487682,,,,,,,,
2481.999998,0.287304657,930.4487682,,,,,,,,
2482.300001,0.287304657,930.4487682,,,,,,,,
2482.499999,0.287304657,930.5820512,,,,,,,,
2482.7,0.287304657,930.5820512,,,,,,,,
2482.899998,0.287304657,930.5820512,,,,,,,,
2483.1,0.287524014,930.7862032,,,,,,,,
2483.399999,0.287524014,930.7862032,,,,,,,,
2483.6,0.287524014,930.7862032,,,,,,,,
2483.799998,0.287524014,930.7862032,,,,,,,,
2484,0.287524014,930.9195155,,,,,,,,
2484.299999,0.287524014,930.9195155,,,,,,,,
2484.5,0.287524014,930.9195155,,,,,,,,
2484.699998,0.287524014,930.9195155,,,,,,,,
2484.9,0.287524014,930.9195155,,,,,,,,
2485.100002,0.287743323,931.1236968,,,,,,,,
2485.4,0.287743323,931.1236968,,,,,,,,
2485.599998,0.287743323,931.2570383,,,,,,,,
2485.8,0.287743323,931.2570383,,,,,,,,
2486.000002,0.287743323,931.2570383,,,,,,,,
2486.3,0.287743323,931.2570383,,,,,,,,
2486.499998,0.287743323,931.2570383,,,,,,,,
2486.7,0.287743323,931.3903798,,,,,,,,
2486.900002,0.287743323,931.3903798,,,,,,,,
2487.1,0.287743323,931.3903798,,,,,,,,
2487.399998,0.287962584,931.7279903,,,,,,,,
2487.6,0.287962584,931.7279903,,,,,,,,
2487.800002,0.287962584,931.7279903,,,,,,,,
2488,0.287962584,931.7279903,,,,,,,,
2488.299998,0.287962584,931.7279903,,,,,,,,
2488.5,0.287962584,931.7279903,,,,,,,,
2488.700002,0.287962584,931.7279903,,,,,,,,
2488.9,0.287962584,931.7279903,,,,,,,,
2489.100001,0.288181797,932.0656593,,,,,,,,
2489.4,0.288181797,932.0656593,,,,,,,,
2489.600002,0.288181797,932.0656593,,,,,,,,
2489.8,0.288181797,932.0656593,,,,,,,,
2490.000001,0.288181797,932.0656593,,,,,,,,
2490.3,0.288181797,932.1990593,,,,,,,,
2490.500002,0.288181797,932.1990593,,,,,,,,
2490.7,0.288181797,932.1990593,,,,,,,,
2490.900001,0.288181797,932.1990593,,,,,,,,
2491.099999,0.288181797,932.1990593,,,,,,,,
2491.400002,0.288400961,932.4033868,,,,,,,,
2491.6,0.288400961,932.4033868,,,,,,,,
2491.800001,0.288400961,932.4033868,,,,,,,,
2491.999999,0.288400961,932.536816,,,,,,,,
2492.300002,0.288400961,932.536816,,,,,,,,
2492.5,0.288400961,932.536816,,,,,,,,
2492.700001,0.288400961,932.6702452,,,,,,,,
2492.899999,0.288400961,932.6702452,,,,,,,,
2493.100001,0.288400961,932.6702452,,,,,,,,
2493.4,0.288620078,932.8746311,,,,,,,,
2493.600001,0.288620078,932.8746311,,,,,,,,
2493.799999,0.288620078,932.8746311,,,,,,,,
2494.000001,0.288620078,933.0080896,,,,,,,,
2494.3,0.288620078,933.0080896,,,,,,,,
2494.500001,0.288620078,933.0080896,,,,,,,,
2494.699999,0.288620078,933.0080896,,,,,,,,
2494.900001,0.288620078,933.0080896,,,,,,,,
2495.099999,0.288620078,933.1415481,,,,,,,,
2495.400001,0.288839146,933.6129679,,,,,,,,
2495.599999,0.288839146,933.6129679,,,,,,,,
2495.800001,0.288839146,933.6129679,,,,,,,,
2495.999999,0.288839146,933.6129679,,,,,,,,
2496.300001,0.288839146,933.6129679,,,,,,,,
2496.499999,0.288839146,933.6129679,,,,,,,,
2496.700001,0.288839146,933.6129679,,,,,,,,
2496.899999,0.288839146,933.6129679,,,,,,,,
2497.1,0.288839146,933.6129679,,,,,,,,
2497.399999,0.289058167,933.8174709,,,,,,,,
2497.600001,0.289058167,933.8174709,,,,,,,,
2497.799999,0.289058167,933.8174709,,,,,,,,
2498,0.289058167,933.9509878,,,,,,,,
2498.299999,0.289058167,933.9509878,,,,,,,,
2498.500001,0.289058167,933.9509878,,,,,,,,
2498.699999,0.289058167,933.9509878,,,,,,,,
2498.9,0.289058167,933.9509878,,,,,,,,
2499.099998,0.289058167,933.9509878,,,,,,,,
2499.400001,0.28927714,934.2890661,,,,,,,,
2499.599999,0.28927714,934.2890661,,,,,,,,
2499.8,0.28927714,934.2890661,,,,,,,,
2499.999998,0.28927714,934.2890661,,,,,,,,
2500.300001,0.28927714,934.2890661,,,,,,,,
2500.499999,0.28927714,934.2890661,,,,,,,,
2500.7,0.28927714,934.4226123,,,,,,,,
2500.899998,0.28927714,934.4226123,,,,,,,,
2501.1,0.28927714,934.4226123,,,,,,,,
2501.399999,0.289496065,934.627203,,,,,,,,
2501.6,0.289496065,934.627203,,,,,,,,
2501.799998,0.289496065,934.7607784,,,,,,,,
2502,0.289496065,934.7607784,,,,,,,,
2502.299999,0.289496065,934.7607784,,,,,,,,
2502.5,0.289496065,934.8943538,,,,,,,,
2502.699998,0.289496065,934.8943538,,,,,,,,
2502.9,0.289496065,934.8943538,,,,,,,,
2503.199999,0.289496065,934.8943538,,,,,,,,
2503.4,0.289714941,935.099003,,,,,,,,
2503.599998,0.289714941,935.099003,,,,,,,,
2503.8,0.289714941,935.099003,,,,,,,,
2504.000002,0.289714941,935.2326076,,,,,,,,
2504.3,0.289714941,935.2326076,,,,,,,,
2504.499998,0.289714941,935.2326076,,,,,,,,
2504.7,0.289714941,935.2326076,,,,,,,,
2504.900002,0.289714941,935.2326076,,,,,,,,
2505.2,0.289714941,935.3662123,,,,,,,,
2505.399998,0.28993377,935.4372859,,,,,,,,
2505.6,0.28993377,935.5709198,,,,,,,,
2505.800002,0.28993377,935.5709198,,,,,,,,
2506,0.28993377,935.5709198,,,,,,,,
2506.299998,0.28993377,935.5709198,,,,,,,,
2506.5,0.28993377,935.5709198,,,,,,,,
2506.700002,0.28993377,935.7045537,,,,,,,,
2506.9,0.28993377,935.7045537,,,,,,,,
2507.100001,0.28993377,935.7045537,,,,,,,,
2507.4,0.290152552,935.9092906,,,,,,,,
2507.600002,0.290152552,936.0429537,,,,,,,,
2508.8,0.290152552,936.0429537,,,,,,,,
2508.999998,0.290152552,936.1766169,,,,,,,,
2509.2,0.290371285,936.3814122,,,,,,,,
2509.400002,0.290371285,936.3814122,,,,,,,,
2509.7,0.290371285,936.3814122,,,,,,,,
2509.899998,0.290371285,936.3814122,,,,,,,,
2510.1,0.290371285,936.3814122,,,,,,,,
2510.300002,0.290371285,936.3814122,,,,,,,,
2510.5,0.290371285,936.5151045,,,,,,,,
2510.799998,0.290371285,936.5151045,,,,,,,,
2511,0.290371285,936.5151045,,,,,,,,
2511.200002,0.29058997,936.7199291,,,,,,,,
2511.4,0.29058997,936.7199291,,,,,,,,
2511.600001,0.29058997,936.7199291,,,,,,,,
2511.9,0.29058997,936.8536507,,,,,,,,
2512.100002,0.29058997,936.8536507,,,,,,,,
2512.3,0.29058997,936.8536507,,,,,,,,
2512.500001,0.29058997,936.8536507,,,,,,,,
2512.8,0.29058997,936.9873724,,,,,,,,
2513.000002,0.29058997,936.9873724,,,,,,,,
2513.2,0.290808608,937.1922554,,,,,,,,
2513.400001,0.290808608,937.1922554,,,,,,,,
2513.599999,0.290808608,937.1922554,,,,,,,,
2513.900002,0.290808608,937.3260063,,,,,,,,
2514.1,0.290808608,937.3260063,,,,,,,,
2514.300001,0.290808608,937.3260063,,,,,,,,
2514.499999,0.290808608,937.3260063,,,,,,,,
2514.800002,0.290808608,937.3260063,,,,,,,,
2515,0.290808608,937.3260063,,,,,,,,
2515.200001,0.291027197,937.6646986,,,,,,,,
2515.399999,0.291027197,937.6646986,,,,,,,,
2515.600001,0.291027197,937.6646986,,,,,,,,
2515.9,0.291027197,937.6646986,,,,,,,,
2516.100001,0.291027197,937.6646986,,,,,,,,
2516.299999,0.291027197,937.7984787,,,,,,,,
2516.500001,0.291027197,937.7984787,,,,,,,,
2516.8,0.291027197,937.7984787,,,,,,,,
2517.000001,0.291027197,937.7984787,,,,,,,,
2517.199999,0.291245739,938.0034495,,,,,,,,
2517.400001,0.291245739,938.0034495,,,,,,,,
2517.599999,0.291245739,938.1372588,,,,,,,,
2517.900001,0.291245739,938.1372588,,,,,,,,
2518.099999,0.291245739,938.1372588,,,,,,,,
2518.300001,0.291245739,938.1372588,,,,,,,,
2518.499999,0.291245739,938.1372588,,,,,,,,
2518.800001,0.291245739,938.1372588,,,,,,,,
2518.999999,0.291245739,938.1372588,,,,,,,,
2519.200001,0.291464234,938.3422588,,,,,,,,
2519.399999,0.291464234,938.4760974,,,,,,,,
2519.6,0.291464234,938.4760974,,,,,,,,
2519.899999,0.291464234,938.4760974,,,,,,,,
2520.100001,0.291464234,938.4760974,,,,,,,,
2520.299999,0.291464234,938.4760974,,,,,,,,
2520.5,0.291464234,938.6099359,,,,,,,,
2520.799999,0.291464234,938.6099359,,,,,,,,
2521.000001,0.291464234,938.6099359,,,,,,,,
2521.199999,0.29168268,938.8149944,,,,,,,,
2521.4,0.29168268,938.8149944,,,,,,,,
2521.599998,0.29168268,938.9488623,,,,,,,,
2521.900001,0.29168268,938.9488623,,,,,,,,
2522.099999,0.29168268,938.9488623,,,,,,,,
2522.3,0.29168268,938.9488623,,,,,,,,
2522.499998,0.29168268,938.9488623,,,,,,,,
2522.800001,0.29168268,939.2165979,,,,,,,,
2522.999999,0.29168268,939.2165979,,,,,,,,
2523.2,0.291901079,939.4217441,,,,,,,,
2523.399998,0.291901079,939.4217441,,,,,,,,
2523.6,0.291901079,939.4217441,,,,,,,,
2523.899999,0.291901079,939.4217441,,,,,,,,
2524.1,0.291901079,939.4217441,,,,,,,,
2524.299998,0.291901079,939.4217441,,,,,,,,
2524.5,0.291901079,939.4217441,,,,,,,,
2524.799999,0.291901079,939.4217441,,,,,,,,
2525,0.291901079,939.4217441,,,,,,,,
2525.199998,0.29211943,939.7608166,,,,,,,,
2525.4,0.29211943,939.7608166,,,,,,,,
2525.600002,0.29211943,939.7608166,,,,,,,,
2525.9,0.29211943,939.7608166,,,,,,,,
2526.099998,0.29211943,939.7608166,,,,,,,,
2526.3,0.29211943,939.7608166,,,,,,,,
2526.500002,0.29211943,939.7608166,,,,,,,,
2526.8,0.29211943,939.8947429,,,,,,,,
2526.999998,0.29211943,939.7608166,,,,,,,,
2527.2,0.292337734,940.0999476,,,,,,,,
2527.400002,0.292337734,940.0999476,,,,,,,,
2527.6,0.292337734,940.2339031,,,,,,,,
2527.899998,0.292337734,940.0999476,,,,,,,,
2528.1,0.292337734,940.2339031,,,,,,,,
2528.300002,0.292337734,940.2339031,,,,,,,,
2528.5,0.292337734,940.2339031,,,,,,,,
2528.799998,0.292337734,940.2339031,,,,,,,,
2529,0.292337734,940.3678586,,,,,,,,
2529.200002,0.292555989,940.5731218,,,,,,,,
2529.4,0.292555989,940.5731218,,,,,,,,
2529.600001,0.292555989,940.5731218,,,,,,,,
2529.9,0.292555989,940.5731218,,,,,,,,
2530.100002,0.292555989,940.5731218,,,,,,,,
2530.3,0.292555989,940.5731218,,,,,,,,
2530.500001,0.292555989,940.7071065,,,,,,,,
2530.8,0.292555989,940.7071065,,,,,,,,
2531.000002,0.292555989,940.7071065,,,,,,,,
2531.2,0.292774198,940.912399,,,,,,,,
2531.400001,0.292774198,940.912399,,,,,,,,
2531.599999,0.292774198,940.912399,,,,,,,,
2531.900002,0.292774198,941.046413,,,,,,,,
2532.1,0.292774198,941.046413,,,,,,,,
2532.300001,0.292774198,941.046413,,,,,,,,
2532.499999,0.292774198,941.046413,,,,,,,,
2532.800002,0.292774198,941.046413,,,,,,,,
2533,0.292774198,941.180427,,,,,,,,
2533.200001,0.292992358,941.3857779,,,,,,,,
2533.399999,0.292992358,941.3857779,,,,,,,,
2533.600001,0.292992358,941.3857779,,,,,,,,
2533.9,0.292992358,941.5198212,,,,,,,,
2534.100001,0.292992358,941.5198212,,,,,,,,
2534.299999,0.292992358,941.5198212,,,,,,,,
2534.500001,0.292992358,941.5198212,,,,,,,,
2534.8,0.292992358,941.5198212,,,,,,,,
2535.000001,0.292992358,941.5198212,,,,,,,,
2535.199999,0.293210471,941.8592737,,,,,,,,
2535.400001,0.293210471,941.8592737,,,,,,,,
2535.599999,0.293210471,941.8592737,,,,,,,,
