time,strain,stress,temperature,type,title,num_cycles,max_strain,strain_rate,youngs,poissons
1134.0402,-0.0041,316.55134,,,,,,,,
1134.1401,-0.00403,317.72064,,,,,,,,
1134.2401,-0.00399,318.1104,,,,,,,,
1134.3401,-0.00395,318.50011,,,,,,,,
1134.4401,-0.00389,318.73401,,,,,,,,
1134.5402,-0.00387,318.96785,,,,,,,,
1134.6401,-0.00383,319.90328,,,,,,,,
1134.7401,-0.0038,320.371,,,,,,,,
1134.8401,-0.00376,321.15051,,,,,,,,
1134.9401,-0.00372,321.69616,,,,,,,,
1135.0402,-0.00366,322.39774,,,,,,,,
1135.1401,-0.00361,322.86546,,,,,,,,
1135.2401,-0.00357,323.72293,,,,,,,,
1135.3401,-0.00352,324.11267,,,,,,,,
1135.4401,-0.00349,324.03471,,,,,,,,
1135.5402,-0.00344,324.50245,,,,,,,,
1135.6401,-0.0034,325.35992,,,,,,,,
1135.7401,-0.00337,326.06148,,,,,,,,
1135.8401,-0.00331,326.76302,,,,,,,,
1135.9401,-0.00328,327.23073,,,,,,,,
1136.0402,-0.00326,327.54256,,,,,,,,
1136.1401,-0.00319,327.93232,,,,,,,,
1136.2401,-0.00315,328.6339,,,,,,,,
1136.3401,-0.0031,329.49135,,,,,,,,
1136.4401,-0.00308,330.19291,,,,,,,,
1136.5402,-0.00303,330.89447,,,,,,,,
1136.6401,-0.003,330.66063,,,,,,,,
1136.7401,-0.00296,330.97243,,,,,,,,
1136.8401,-0.00291,331.75195,,,,,,,,
1136.9401,-0.00288,332.60942,,,,,,,,
1137.0402,-0.00281,333.38894,,,,,,,,
1137.1401,-0.00279,333.77872,,,,,,,,
1137.2401,-0.00274,334.55823,,,,,,,,
1137.3401,-0.00268,334.94797,,,,,,,,
1137.4401,-0.00264,335.10388,,,,,,,,
1137.5402,-0.00259,335.41571,,,,,,,,
1137.6401,-0.00258,335.49364,,,,,,,,
1137.7401,-0.00253,335.96133,,,,,,,,
1137.8401,-0.00249,336.66292,,,,,,,,
1137.9401,-0.00245,337.44243,,,,,,,,
1138.0402,-0.0024,338.45582,,,,,,,,
1138.1401,-0.00236,338.76762,,,,,,,,
1138.2401,-0.0023,339.00147,,,,,,,,
1138.3401,-0.00226,338.84558,,,,,,,,
1138.4401,-0.00222,339.31327,,,,,,,,
1138.5402,-0.00218,340.40461,,,,,,,,
1138.6401,-0.00214,340.32668,,,,,,,,
1138.7401,-0.00211,340.8723,,,,,,,,
1138.8401,-0.00207,341.57386,,,,,,,,
1138.9401,-0.002,342.04162,,,,,,,,
1139.0402,-0.00197,342.50931,,,,,,,,
1139.1401,-0.00193,343.05496,,,,,,,,
1139.2401,-0.00188,343.60063,,,,,,,,
1139.3401,-0.00184,343.8345,,,,,,,,
1139.4401,-0.00182,344.30219,,,,,,,,
1139.5402,-0.00175,345.23762,,,,,,,,
1139.6401,-0.00172,345.39354,,,,,,,,
1139.7401,-0.00168,345.62738,,,,,,,,
1139.8401,-0.00164,346.32897,,,,,,,,
1139.9401,-0.00158,347.03053,,,,,,,,
1140.0402,-0.00153,347.18644,,,,,,,,
1140.1401,-0.00148,347.49822,,,,,,,,
1140.2401,-0.00147,348.04389,,,,,,,,
1140.3401,-0.00142,348.43365,,,,,,,,
1140.4401,-0.00138,348.90136,,,,,,,,
1140.5402,-0.00135,349.21316,,,,,,,,
1140.6401,-0.00131,349.75884,,,,,,,,
1140.7401,-0.00124,350.07061,,,,,,,,
1140.8401,-0.00121,350.4604,,,,,,,,
1140.9401,-0.00118,350.77222,,,,,,,,
1141.0402,-0.00113,351.23994,,,,,,,,
1141.1401,-0.00107,351.78556,,,,,,,,
1141.2401,-0.00104,352.5651,,,,,,,,
1141.3401,-9.97E-04,352.64303,,,,,,,,
1141.4401,-9.62E-04,352.8769,,,,,,,,
1141.5402,-9.14E-04,353.42255,,,,,,,,
1141.6401,-8.66E-04,353.50051,,,,,,,,
1141.7401,-8.25E-04,354.35798,,,,,,,,
1141.8401,-7.90E-04,354.59185,,,,,,,,
1141.9401,-7.28E-04,355.37137,,,,,,,,
1142.0402,-7.21E-04,355.05956,,,,,,,,
1142.1401,-6.66E-04,355.60521,,,,,,,,
1142.2401,-6.18E-04,355.91704,,,,,,,,
1142.3401,-5.77E-04,356.69653,,,,,,,,
1142.4401,-5.42E-04,357.32016,,,,,,,,
1142.5402,-5.08E-04,357.86583,,,,,,,,
1142.6401,-4.60E-04,358.48943,,,,,,,,
1142.7401,-3.98E-04,359.11306,,,,,,,,
1142.8401,-3.56E-04,358.87919,,,,,,,,
1142.9401,-3.15E-04,358.95715,,,,,,,,
1143.0402,-2.67E-04,359.0351,,,,,,,,
1143.1401,-2.46E-04,359.73669,,,,,,,,
1143.2401,-2.05E-04,359.97053,,,,,,,,
1143.3401,-1.84E-04,360.51618,,,,,,,,
1143.4401,-1.02E-04,361.29572,,,,,,,,
1143.5402,-5.34E-05,361.13981,,,,,,,,
1143.6401,-3.96E-05,361.29572,,,,,,,,
1143.7401,1.55E-05,362.15319,,,,,,,,
1143.8401,6.37E-05,362.46497,,,,,,,,
1143.9401,1.19E-04,362.46497,,,,,,,,
1144.0402,1.39E-04,362.69884,,,,,,,,
1144.1401,1.81E-04,363.24447,,,,,,,,
1144.2401,2.36E-04,363.63425,,,,,,,,
1144.3401,2.70E-04,363.79016,,,,,,,,
1144.4401,3.05E-04,364.17992,,,,,,,,
1144.5402,3.53E-04,364.72559,,,,,,,,
1144.6401,4.15E-04,365.19328,,,,,,,,
1144.7401,4.36E-04,365.58306,,,,,,,,
1144.8401,4.70E-04,366.12871,,,,,,,,
1144.9401,5.32E-04,366.90823,,,,,,,,
1145.0402,5.73E-04,367.06412,,,,,,,,
1145.1401,6.28E-04,367.06412,,,,,,,,
1145.2401,6.42E-04,366.8303,,,,,,,,
1145.3401,6.97E-04,367.29801,,,,,,,,
1145.4401,7.18E-04,368.38933,,,,,,,,
1145.5402,7.45E-04,369.16885,,,,,,,,
1145.6401,8.21E-04,369.2468,,,,,,,,
1145.7401,8.56E-04,369.09087,,,,,,,,
1145.8401,9.04E-04,369.32474,,,,,,,,
1145.9401,9.31E-04,369.63654,,,,,,,,
1146.0402,9.66E-04,370.26019,,,,,,,,
1146.1401,0.00103,370.49401,,,,,,,,
1146.2401,0.00108,370.96175,,,,,,,,
1146.3401,0.00111,371.11764,,,,,,,,
1146.4401,0.00115,371.42944,,,,,,,,
1146.5402,0.0012,371.74124,,,,,,,,
1146.6401,0.00123,372.05307,,,,,,,,
1146.7401,0.00129,372.28694,,,,,,,,
1146.8401,0.00134,372.59869,,,,,,,,
1146.9401,0.00136,372.75463,,,,,,,,
1147.0402,0.00141,373.3003,,,,,,,,
1147.1401,0.00144,373.53417,,,,,,,,
1147.2401,0.0015,374.00186,,,,,,,,
1147.3401,0.00154,374.23575,,,,,,,,
1147.4401,0.00158,374.54751,,,,,,,,
1147.5402,0.00165,375.405,,,,,,,,
1147.6401,0.00168,375.8727,,,,,,,,
1147.7401,0.00172,375.8727,,,,,,,,
1147.8401,0.00174,375.8727,,,,,,,,
1147.9401,0.00178,376.10656,,,,,,,,
1148.0402,0.00183,376.65223,,,,,,,,
1148.1401,0.00187,377.19788,,,,,,,,
1148.2401,0.0019,377.27582,,,,,,,,
1148.3401,0.00194,377.50969,,,,,,,,
1148.4401,0.00201,377.58764,,,,,,,,
1148.5402,0.00205,377.82151,,,,,,,,
1148.6401,0.00209,378.44511,,,,,,,,
1148.7401,0.00212,378.91281,,,,,,,,
1148.8401,0.00216,379.0687,,,,,,,,
1148.9401,0.00221,379.30256,,,,,,,,
1149.0402,0.00226,379.61439,,,,,,,,
1149.1401,0.00229,380.31595,,,,,,,,
1149.2401,0.00235,380.31595,,,,,,,,
1149.3401,0.00236,380.16006,,,,,,,,
1149.4401,0.00242,380.54982,,,,,,,,
1149.5402,0.00245,380.70571,,,,,,,,
1149.6401,0.00252,380.93958,,,,,,,,
1149.7401,0.00253,381.32931,,,,,,,,
1149.8401,0.00258,381.87501,,,,,,,,
1149.9401,0.00263,381.79705,,,,,,,,
1150.0402,0.00265,382.3427,,,,,,,,
1150.1401,0.00272,382.57657,,,,,,,,
1150.2401,0.00277,382.81044,,,,,,,,
1150.3401,0.00283,383.12224,,,,,,,,
1150.4401,0.00287,383.35611,,,,,,,,
1150.5402,0.00288,383.97969,,,,,,,,
1150.6401,0.00291,384.60327,,,,,,,,
1150.7401,0.00296,384.60327,,,,,,,,
1150.8401,0.00302,385.22694,,,,,,,,
1150.9401,0.00305,384.52538,,,,,,,,
1151.0402,0.00309,384.75921,,,,,,,,
1151.1401,0.00316,385.38281,,,,,,,,
1151.2401,0.00319,386.3962,,,,,,,,
1151.3401,0.00322,386.24031,,,,,,,,
1151.4401,0.00326,386.16233,,,,,,,,
1151.5402,0.00332,386.63002,,,,,,,,
1151.6401,0.00336,387.25369,,,,,,,,
1151.7401,0.00339,387.33158,,,,,,,,
1151.8401,0.00343,387.01982,,,,,,,,
1151.9401,0.00349,387.25369,,,,,,,,
1152.0402,0.00353,387.56545,,,,,,,,
1152.1401,0.00355,387.87727,,,,,,,,
1152.2401,0.00361,388.42294,,,,,,,,
1152.3401,0.00365,388.50092,,,,,,,,
1152.4401,0.00369,388.65681,,,,,,,,
1152.5402,0.00373,388.89064,,,,,,,,
1152.6401,0.00375,389.1245,,,,,,,,
1152.7401,0.00381,389.51426,,,,,,,,
1152.8401,0.00384,390.05993,,,,,,,,
1152.9401,0.00389,390.13789,,,,,,,,
1153.0402,0.00394,390.05993,,,,,,,,
1153.1401,0.004,390.37176,,,,,,,,
1153.2401,0.00404,390.68356,,,,,,,,
1153.3401,0.00407,390.99534,,,,,,,,
1153.4401,0.00412,391.38512,,,,,,,,
1153.5402,0.00413,391.77488,,,,,,,,
1153.6401,0.0042,392.39851,,,,,,,,
1153.7401,0.00424,392.55437,,,,,,,,
1153.8401,0.00426,392.55437,,,,,,,,
1153.9401,0.00433,392.32051,,,,,,,,
1154.0402,0.00437,393.02209,,,,,,,,
1154.1401,0.0044,393.02209,,,,,,,,
1154.2401,0.00445,393.02209,,,,,,,,
1154.3401,0.00448,393.25596,,,,,,,,
1154.4401,0.00452,393.80163,,,,,,,,
1154.5402,0.00455,393.95752,,,,,,,,
1154.6401,0.00462,394.11343,,,,,,,,
1154.7401,0.00466,394.65912,,,,,,,,
1154.8401,0.0047,395.12682,,,,,,,,
1154.9401,0.00476,394.89295,,,,,,,,
1155.0402,0.00479,394.81501,,,,,,,,
1155.1401,0.00485,395.04888,,,,,,,,
1155.2401,0.00486,395.20475,,,,,,,,
1155.3401,0.00491,395.36068,,,,,,,,
1155.4401,0.00496,395.43857,,,,,,,,
1155.5402,0.00499,395.67244,,,,,,,,
1155.6401,0.00505,396.14016,,,,,,,,
1155.7401,0.00508,396.37407,,,,,,,,
1155.8401,0.00515,396.9197,,,,,,,,
1155.9401,0.00517,396.84176,,,,,,,,
1156.0402,0.00521,396.99763,,,,,,,,
1156.1401,0.00527,397.62126,,,,,,,,
1156.2404,0.0053,397.54332,,,,,,,,
1156.3401,0.00533,397.93308,,,,,,,,
1156.4401,0.00535,398.01101,,,,,,,,
1156.5402,0.00541,398.47875,,,,,,,,
1156.6401,0.00545,398.47875,,,,,,,,
1156.7401,0.00549,398.71258,,,,,,,,
1156.8401,0.00555,399.02438,,,,,,,,
1156.9401,0.00559,399.41414,,,,,,,,
1157.0403,0.00564,399.49211,,,,,,,,
1157.1401,0.00567,399.648,,,,,,,,
1157.2401,0.00572,399.80394,,,,,,,,
1157.3403,0.00578,400.1937,,,,,,,,
1157.4401,0.00581,400.42752,,,,,,,,
1157.5402,0.00586,400.27163,,,,,,,,
1157.6403,0.00587,400.1937,,,,,,,,
1157.7401,0.00593,400.27163,,,,,,,,
1157.8401,0.00599,400.5055,,,,,,,,
1157.9403,0.00602,400.89526,,,,,,,,
1158.0403,0.00606,401.28502,,,,,,,,
1158.1401,0.00609,401.28502,,,,,,,,
1158.2404,0.00616,401.59677,,,,,,,,
1158.3403,0.00618,401.67475,,,,,,,,
1158.4401,0.00622,401.98658,,,,,,,,
1158.5403,0.00628,401.98658,,,,,,,,
1158.6403,0.00631,402.22045,,,,,,,,
1158.7401,0.00636,402.22045,,,,,,,,
1158.8401,0.0064,402.5322,,,,,,,,
1158.9403,0.00645,402.99994,,,,,,,,
1159.0403,0.00648,403.0779,,,,,,,,
1159.1401,0.00653,403.62357,,,,,,,,
1159.2404,0.00658,403.46768,,,,,,,,
1159.3403,0.00661,403.3897,,,,,,,,
1159.4401,0.00665,404.01328,,,,,,,,
1159.5403,0.00669,404.16919,,,,,,,,
1159.6403,0.00674,404.24715,,,,,,,,
1159.7401,0.00677,404.63695,,,,,,,,
1159.8401,0.00681,404.79282,,,,,,,,
1159.9403,0.00687,404.87078,,,,,,,,
1160.0403,0.00691,405.18262,,,,,,,,
1160.1401,0.00695,405.33851,,,,,,,,
1160.2404,0.00699,406.04007,,,,,,,,
1160.3403,0.00704,405.96207,,,,,,,,
1160.4401,0.00709,405.88418,,,,,,,,
1160.5403,0.0071,406.04007,,,,,,,,
1160.6403,0.00716,405.65032,,,,,,,,
1160.7401,0.00723,405.57234,,,,,,,,
1160.8401,0.00727,406.04007,,,,,,,,
1160.9403,0.00729,406.42983,,,,,,,,
1161.0403,0.00732,406.5857,,,,,,,,
1161.1401,0.00736,406.6637,,,,,,,,
1161.2404,0.00741,406.97546,,,,,,,,
1161.3403,0.00746,407.20933,,,,,,,,
1161.4401,0.0075,407.28726,,,,,,,,
1161.5403,0.00753,407.20933,,,,,,,,
1161.6403,0.00758,407.44315,,,,,,,,
1161.7401,0.00763,408.06682,,,,,,,,
1161.8403,0.00769,408.30065,,,,,,,,
1161.9403,0.00771,407.91093,,,,,,,,
1162.0403,0.00776,408.06682,,,,,,,,
1162.1401,0.00777,408.37863,,,,,,,,
1162.2404,0.00786,409.1581,,,,,,,,
1162.3403,0.00787,409.08019,,,,,,,,
1162.4401,0.00794,409.00221,,,,,,,,
1162.5403,0.00796,409.08019,,,,,,,,
1162.6403,0.008,409.46994,,,,,,,,
1162.7401,0.00807,409.54788,,,,,,,,
1162.8403,0.00808,409.46994,,,,,,,,
1162.9403,0.00812,409.78177,,,,,,,,
1163.0403,0.00816,409.8597,,,,,,,,
1163.1401,0.00821,410.09357,,,,,,,,
1163.2404,0.00825,410.6392,,,,,,,,
1163.3403,0.00829,410.6392,,,,,,,,
1163.4401,0.00836,410.6392,,,,,,,,
1163.5403,0.0084,410.79513,,,,,,,,
1163.6403,0.00843,410.40533,,,,,,,,
1163.7401,0.00847,410.32744,,,,,,,,
1163.8403,0.00851,410.71715,,,,,,,,
1163.9403,0.00856,410.95102,,,,,,,,
1164.0403,0.00858,411.029,,,,,,,,
1164.1403,0.00862,411.26282,,,,,,,,
1164.2404,0.00867,411.49669,,,,,,,,
1164.3403,0.00872,411.73056,,,,,,,,
1164.4403,0.00877,412.04239,,,,,,,,
1164.5403,0.00881,411.96438,,,,,,,,
1164.6403,0.00884,412.19825,,,,,,,,
1164.7404,0.00889,412.43208,,,,,,,,
1164.8403,0.00895,412.74395,,,,,,,,
1164.9403,0.009,412.43208,,,,,,,,
1165.0403,0.00902,412.19825,,,,,,,,
1165.1403,0.00904,412.43208,,,,,,,,
1165.2404,0.00909,412.97777,,,,,,,,
1165.3403,0.00913,413.44551,,,,,,,,
1165.4403,0.00919,413.28957,,,,,,,,
1165.5403,0.00922,413.75731,,,,,,,,
1165.6403,0.00928,413.9132,,,,,,,,
1165.7404,0.00931,414.06909,,,,,,,,
1165.8403,0.00937,413.99113,,,,,,,,
1165.9403,0.0094,414.53683,,,,,,,,
1166.0403,0.00945,414.45887,,,,,,,,
1166.1403,0.00948,414.38089,,,,,,,,
1166.2404,0.00952,413.99113,,,,,,,,
1166.3403,0.00957,414.53683,,,,,,,,
1166.4403,0.00961,414.7707,,,,,,,,
1166.5403,0.00967,415.00452,,,,,,,,
1166.6403,0.00969,414.92658,,,,,,,,
1166.7404,0.00975,415.16045,,,,,,,,
1166.8403,0.00979,414.92658,,,,,,,,
1166.9403,0.00983,415.16045,,,,,,,,
1167.0403,0.00986,414.92658,,,,,,,,
1167.1403,0.00989,414.92658,,,,,,,,
1167.2404,0.00995,415.62815,,,,,,,,
1167.3403,0.00999,415.86197,,,,,,,,
1167.4403,0.01002,416.32971,,,,,,,,
1167.5403,0.01007,416.01793,,,,,,,,
1167.6403,0.01012,415.70608,,,,,,,,
1167.7404,0.01017,416.25175,,,,,,,,
1167.8403,0.0102,416.48562,,,,,,,,
1167.9403,0.01025,416.95333,,,,,,,,
1168.0403,0.01029,416.95333,,,,,,,,
1168.1403,0.01032,416.71946,,,,,,,,
1168.2404,0.01038,416.64151,,,,,,,,
1168.3403,0.01041,416.87538,,,,,,,,
1168.4403,0.01046,417.34307,,,,,,,,
1168.5403,0.01051,417.26509,,,,,,,,
1168.6403,0.01052,417.57694,,,,,,,,
1168.7404,0.01059,417.34307,,,,,,,,
1168.8403,0.01061,417.81076,,,,,,,,
1168.9403,0.01066,417.88876,,,,,,,,
1169.0403,0.0107,417.88876,,,,,,,,
1169.1403,0.01075,417.9667,,,,,,,,
1169.2404,0.01079,418.20056,,,,,,,,
1169.3403,0.01083,418.27848,,,,,,,,
1169.4403,0.01089,418.35645,,,,,,,,
1169.5403,0.01091,417.9667,,,,,,,,
1169.6403,0.01097,417.9667,,,,,,,,
1169.7404,0.01101,418.27848,,,,,,,,
1169.8403,0.01105,418.35645,,,,,,,,
1169.9403,0.01109,418.66826,,,,,,,,
1170.0403,0.01113,419.05802,,,,,,,,
1170.1403,0.01118,419.05802,,,,,,,,
1170.2404,0.01123,418.90213,,,,,,,,
1170.3403,0.01128,419.44782,,,,,,,,
1170.4403,0.01131,419.52571,,,,,,,,
1170.5403,0.01135,419.91551,,,,,,,,
1170.6403,0.01138,419.75958,,,,,,,,
1170.7404,0.01144,419.44782,,,,,,,,
1170.8403,0.01149,419.05802,,,,,,,,
1170.9403,0.01152,419.68164,,,,,,,,
1171.0403,0.01154,419.9934,,,,,,,,
1171.1403,0.0116,420.61707,,,,,,,,
1171.2404,0.01163,420.61707,,,,,,,,
1171.3403,0.01169,420.53909,,,,,,,,
1171.4403,0.01171,419.9934,,,,,,,,
1171.5403,0.01178,420.14938,,,,,,,,
1171.6403,0.0118,420.30527,,,,,,,,
1171.7404,0.01184,420.69496,,,,,,,,
1171.8403,0.0119,421.08476,,,,,,,,
1171.9403,0.01193,421.31863,,,,,,,,
1172.0403,0.012,421.24065,,,,,,,,
1172.1403,0.01201,420.77296,,,,,,,,
1172.2404,0.01207,420.8509,,,,,,,,
1172.3403,0.0121,420.77296,,,,,,,,
1172.4403,0.01214,420.8509,,,,,,,,
1172.5403,0.01218,421.00683,,,,,,,,
1172.6403,0.01222,421.16274,,,,,,,,
1172.7404,0.01228,421.47452,,,,,,,,
1172.8403,0.01229,421.39657,,,,,,,,
1172.9403,0.01236,421.63046,,,,,,,,
1173.0403,0.0124,421.94221,,,,,,,,
1173.1403,0.01245,421.86433,,,,,,,,
1173.2404,0.01248,422.02019,,,,,,,,
1173.3403,0.01254,421.94221,,,,,,,,
1173.4403,0.01258,421.94221,,,,,,,,
1173.5403,0.0126,422.25402,,,,,,,,
1173.6403,0.01263,422.56584,,,,,,,,
1173.7404,0.0127,422.56584,,,,,,,,
1173.8403,0.01275,422.64382,,,,,,,,
1173.9403,0.01278,422.72175,,,,,,,,
1174.0403,0.01283,422.64382,,,,,,,,
1174.1403,0.01287,422.72175,,,,,,,,
1174.2404,0.01292,422.95558,,,,,,,,
1174.3403,0.01294,422.87769,,,,,,,,
1174.4403,0.01298,423.11151,,,,,,,,
1174.5403,0.01302,423.03358,,,,,,,,
1174.6403,0.01306,423.18947,,,,,,,,
1174.7404,0.01308,423.42329,,,,,,,,
1174.8403,0.01313,423.2674,,,,,,,,
1174.9403,0.01322,423.2674,,,,,,,,
1175.0403,0.01326,423.65716,,,,,,,,
1175.1403,0.01329,423.42329,,,,,,,,
1175.2404,0.01331,422.95558,,,,,,,,
1175.3403,0.01336,423.34538,,,,,,,,
1175.4403,0.01341,423.18947,,,,,,,,
1175.5403,0.01346,423.96896,,,,,,,,
1175.6403,0.01351,423.96896,,,,,,,,
1175.7404,0.01356,423.57925,,,,,,,,
1175.8403,0.0136,423.65716,,,,,,,,
1175.9403,0.01363,423.42329,,,,,,,,
1176.0403,0.01367,423.50127,,,,,,,,
1176.1403,0.01371,423.96896,,,,,,,,
1176.2404,0.01376,424.20283,,,,,,,,
1176.3403,0.01378,424.51463,,,,,,,,
1176.4403,0.01384,424.67052,,,,,,,,
1176.5403,0.01388,424.04694,,,,,,,,
1176.6403,0.01391,423.96896,,,,,,,,
1176.7404,0.01395,424.28081,,,,,,,,
1176.8403,0.014,424.67052,,,,,,,,
1176.9403,0.01404,424.98235,,,,,,,,
1177.0403,0.01408,424.7485,,,,,,,,
1177.1403,0.01412,424.90439,,,,,,,,
1177.2404,0.01417,424.82646,,,,,,,,
1177.3403,0.01421,424.82646,,,,,,,,
1177.4403,0.01425,424.98235,,,,,,,,
1177.5403,0.01431,425.06033,,,,,,,,
1177.6403,0.01435,424.98235,,,,,,,,
1177.7404,0.01441,424.7485,,,,,,,,
1177.8403,0.01443,425.06033,,,,,,,,
1177.9403,0.01448,424.35877,,,,,,,,
1178.0403,0.01453,424.59263,,,,,,,,
1178.1403,0.01455,424.90439,,,,,,,,
1178.2404,0.01459,425.13826,,,,,,,,
1178.3403,0.01463,424.98235,,,,,,,,
1178.4403,0.01469,425.2942,,,,,,,,
1178.5403,0.01473,425.21622,,,,,,,,
1178.6403,0.01477,425.13826,,,,,,,,
1178.7404,0.01482,424.7485,,,,,,,,
1178.8403,0.01483,421.24065,,,,,,,,
1178.9403,0.0148,415.62815,,,,,,,,
1179.0403,0.01477,409.8597,,,,,,,,
1179.1403,0.01473,403.62357,,,,,,,,
1179.2404,0.01471,397.62126,,,,,,,,
1179.3403,0.01464,391.15125,,,,,,,,
1179.4403,0.01463,385.07105,,,,,,,,
1179.5403,0.01459,378.83487,,,,,,,,
1179.6403,0.01457,373.06638,,,,,,,,
1179.7404,0.01453,367.22003,,,,,,,,
1179.8403,0.01448,360.98387,,,,,,,,
1179.9403,0.01446,354.6698,,,,,,,,
1180.0403,0.01441,349.05727,,,,,,,,
1180.1403,0.01438,342.89907,,,,,,,,
1180.2404,0.01432,336.66292,,,,,,,,
1180.3403,0.01431,330.42678,,,,,,,,
1180.4403,0.01427,324.11267,,,,,,,,
1180.5403,0.01422,317.95449,,,,,,,,
1180.6403,0.01419,311.48448,,,,,,,,
1180.7404,0.01415,305.48217,,,,,,,,
1180.8403,0.01411,299.40195,,,,,,,,
1180.9403,0.01406,293.4776,,,,,,,,
1181.0403,0.01404,286.92966,,,,,,,,
1181.1403,0.01399,280.53759,,,,,,,,
1181.2404,0.01394,274.76917,,,,,,,,
1181.3403,0.01391,269.78022,,,,,,,,
1181.4403,0.01388,263.93384,,,,,,,,
1181.5403,0.01385,257.22999,,,,,,,,
1181.6403,0.0138,251.61744,,,,,,,,
1181.7404,0.01377,246.16084,,,,,,,,
1181.8403,0.01373,240.70418,,,,,,,,
1181.9403,0.01367,234.62396,,,,,,,,
1182.0403,0.01365,229.01141,,,,,,,,
1182.1403,0.01362,223.08708,,,,,,,,
1182.2404,0.01358,217.31865,,,,,,,,
1182.3403,0.01355,211.47225,,,,,,,,
1182.4403,0.01349,205.93768,,,,,,,,
1182.5403,0.01347,200.71492,,,,,,,,
1182.6403,0.01343,195.49212,,,,,,,,
1182.7404,0.0134,189.56779,,,,,,,,
1182.8403,0.01334,183.79934,,,,,,,,
1182.9403,0.01329,178.42068,,,,,,,,
1183.0403,0.01327,173.1979,,,,,,,,
1183.1403,0.01322,167.81923,,,,,,,,
1183.2404,0.0132,162.51851,,,,,,,,
1183.3403,0.01316,156.82802,,,,,,,,
1183.4403,0.01314,151.60525,,,,,,,,
1183.5403,0.01308,146.77223,,,,,,,,
1183.6403,0.01305,141.78331,,,,,,,,
1183.7404,0.013,135.78103,,,,,,,,
1183.8403,0.01296,130.55825,,,,,,,,
1183.9403,0.01293,125.33548,,,,,,,,
1184.0403,0.01288,120.03475,,,,,,,,
1184.1403,0.01285,115.20173,,,,,,,,
1184.2404,0.01281,110.36872,,,,,,,,
1184.3403,0.0128,105.69161,,,,,,,,
1184.4403,0.01274,100.93654,,,,,,,,
1184.5403,0.01272,95.94763,,,,,,,,
1184.6403,0.01266,90.80281,,,,,,,,
1184.7404,0.01262,85.65799,,,,,,,,
1184.8403,0.01258,81.13678,,,,,,,,
1184.9403,0.01256,76.45967,,,,,,,,
1185.0403,0.01251,71.86051,,,,,,,,
1185.1403,0.01247,66.55978,,,,,,,,
1185.2404,0.01243,61.96063,,,,,,,,
1185.3403,0.01239,57.59532,,,,,,,,
1185.4403,0.01232,52.76231,,,,,,,,
1185.5403,0.01229,48.24111,,,,,,,,
1185.6403,0.01228,43.64195,,,,,,,,
1185.7404,0.01225,39.35459,,,,,,,,
1185.8403,0.01218,35.3011,,,,,,,,
1185.9403,0.01215,30.77989,,,,,,,,
1186.0403,0.01212,26.10278,,,,,,,,
1186.1403,0.01207,21.50362,,,,,,,,
1186.2404,0.01201,17.06037,,,,,,,,
1186.3403,0.01201,13.63049,,,,,,,,
1186.4403,0.01196,10.2006,,,,,,,,
1186.5403,0.01194,7.08253,,,,,,,,
1186.6403,0.01187,2.63928,,,,,,,,
1186.7404,0.01185,-1.10241,,,,,,,,
1186.8403,0.01183,-4.6882,,,,,,,,
1186.9403,0.01178,-8.35193,,,,,,,,
1187.0403,0.01174,-12.71724,,,,,,,,
1187.1403,0.01171,-17.23844,,,,,,,,
1187.2404,0.01167,-21.52579,,,,,,,,
1187.3403,0.01161,-25.81315,,,,,,,,
1187.4403,0.01158,-29.78869,,,,,,,,
1187.5403,0.01154,-33.76423,,,,,,,,
1187.6403,0.01149,-37.50592,,,,,,,,
1187.7404,0.01145,-41.48147,,,,,,,,
1187.8403,0.01139,-45.22316,,,,,,,,
1187.9403,0.01137,-48.57508,,,,,,,,
1188.0403,0.01133,-52.31678,,,,,,,,
1188.1403,0.0113,-56.05847,,,,,,,,
1188.2404,0.01125,-59.80015,,,,,,,,
1188.3403,0.01122,-63.15208,,,,,,,,
1188.4403,0.01115,-66.73787,,,,,,,,
1188.5403,0.01113,-69.93389,,,,,,,,
1188.6403,0.01109,-72.74015,,,,,,,,
1188.7404,0.01103,-76.01413,,,,,,,,
1188.8403,0.01102,-79.36606,,,,,,,,
1188.9403,0.01097,-83.10775,,,,,,,,
1189.0403,0.01092,-86.61558,,,,,,,,
1189.1403,0.0109,-89.81161,,,,,,,,
1189.2404,0.01083,-92.92969,,,,,,,,
1189.3403,0.01079,-95.658,,,,,,,,
1189.4403,0.01079,-98.62016,,,,,,,,
1189.5403,0.01074,-102.05005,,,,,,,,
1189.6403,0.01068,-104.70041,,,,,,,,
1189.7404,0.01063,-107.74054,,,,,,,,
1189.8403,0.01061,-110.70271,,,,,,,,
1189.9403,0.01057,-113.66487,,,,,,,,
1190.0403,0.01052,-116.31523,,,,,,,,
1190.1403,0.0105,-118.73174,,,,,,,,
1190.2404,0.01044,-121.6939,,,,,,,,
1190.3403,0.01041,-124.42223,,,,,,,,
1190.4403,0.01035,-127.22849,,,,,,,,
1190.5403,0.01031,-130.50247,,,,,,,,
1190.6403,0.01026,-133.23079,,,,,,,,
1190.7404,0.01022,-135.95909,,,,,,,,
1190.8403,0.01019,-138.60947,,,,,,,,
1190.9403,0.01015,-140.79211,,,,,,,,
1191.0403,0.01013,-143.20862,,,,,,,,
1191.1403,0.01006,-145.70308,,,,,,,,
